PID,Environment,Condition,Phase,Trial,Target_Distance,Distance_Travelled,prop
21,1,1,2,38,2,2.598280528,1.299140264
21,1,1,2,39,3,4.301830725,1.433943575
21,1,1,2,40,3,4.144730842,1.381576947
21,1,1,2,41,3,3.87704928,1.29234976
21,1,1,2,42,4,6.043468809,1.510867202
21,1,1,2,43,4,4.987917154,1.246979289
21,1,1,2,44,4,5.25559776,1.31389944
21,1,1,2,45,3,4.502415016,1.500805005
22,1,2,0,1,3,2.955071479,0.985023826
22,1,2,0,2,4,5.216107742,1.304026936
22,1,2,0,3,2,2.272660018,1.136330009
22,1,2,0,4,4,5.393209657,1.348302414
22,1,2,0,5,3,3.204803836,1.068267945
22,1,2,0,6,4,5.290531814,1.322632954
22,1,2,0,7,4,5.647617473,1.411904368
22,1,2,0,9,2,2.071303364,1.035651682
22,1,2,0,10,2,2.026624979,1.01331249
22,1,2,0,11,2,2.203700927,1.101850464
22,1,2,0,12,3,3.296455739,1.09881858
22,1,2,0,13,2,2.146461954,1.073230977
22,1,2,0,14,3,3.586736373,1.195578791
22,1,2,0,15,3,3.846289019,1.28209634
22,1,2,2,31,4,3.720491733,0.930122933
22,1,2,2,32,3,2.658221743,0.886073914
22,1,2,2,33,3,2.692157481,0.897385827
22,1,2,2,34,3,2.628283263,0.876094421
22,1,2,2,35,3,2.872748947,0.957582982
22,1,2,2,36,4,4.430129099,1.107532275
22,1,2,2,37,2,1.868277351,0.934138676
22,1,2,2,38,2,2.230167009,1.115083505
22,1,2,2,39,4,4.145755301,1.036438825
22,1,2,2,40,3,3.324899822,1.108299941
22,1,2,2,41,2,2.040106004,1.020053002
22,1,2,2,42,4,4.091416544,1.022854136
22,1,2,2,43,4,4.88168819,1.220422048
22,1,2,2,44,2,1.667893527,0.833946764
22,1,2,2,45,2,2.375442274,1.187721137
23,1,2,0,1,4,3.187095992,0.796773998
23,1,2,0,2,4,3.998377438,0.99959436
23,1,2,0,3,4,3.315285707,0.828821427
23,1,2,0,4,4,3.583298263,0.895824566
23,1,2,0,5,2,1.505237215,0.752618608
23,1,2,0,6,2,1.724687929,0.862343965
23,1,2,0,7,3,2.692023547,0.897341182
23,1,2,0,8,4,3.313258832,0.828314708
23,1,2,0,9,2,1.632278792,0.816139396
23,1,2,0,10,3,2.45013528,0.81671176
23,1,2,0,11,3,2.748291946,0.916097315
23,1,2,0,12,2,1.751859635,0.875929818
23,1,2,0,13,2,1.743570261,0.871785131
23,1,2,0,14,3,3.02146596,1.00715532
23,1,2,0,15,3,3.194037374,1.064679125
23,1,2,2,31,4,3.320901876,0.830225469
23,1,2,2,32,4,3.660222557,0.915055639
23,1,2,2,33,3,2.62199199,0.87399733
23,1,2,2,34,4,3.844843768,0.961210942
23,1,2,2,35,3,2.512853158,0.837617719
23,1,2,2,36,3,2.881266841,0.96042228
23,1,2,2,37,2,1.805067611,0.902533806
23,1,2,2,38,3,2.491350898,0.830450299
23,1,2,2,39,4,3.243928458,0.810982115
23,1,2,2,40,4,3.876112782,0.969028196
23,1,2,2,41,2,1.745984388,0.872992194
23,1,2,2,42,3,2.761079757,0.920359919
23,1,2,2,43,2,1.597082557,0.798541279
23,1,2,2,44,2,1.704087554,0.852043777
23,1,2,2,45,2,1.713756307,0.856878154
24,1,1,0,1,2,1.573974828,0.786987414
24,1,1,0,2,2,1.52225111,0.761125555
24,1,1,0,3,2,0.993909191,0.496954596
24,1,1,0,4,4,3.130787105,0.782696776
24,1,1,0,5,2,1.325901784,0.662950892
24,1,1,0,6,4,3.107627132,0.776906783
24,1,1,0,7,2,1.25078904,0.62539452
24,1,1,0,8,3,2.077863272,0.692621091
24,1,1,0,9,3,2.383250089,0.794416696
24,1,1,0,10,4,3.281337216,0.820334304
24,1,1,0,11,3,2.104729723,0.701576574
24,1,1,0,12,4,2.936327196,0.734081799
24,1,1,0,13,3,1.969694574,0.656564858
24,1,1,0,14,3,1.940530886,0.646843629
24,1,1,0,15,4,3.193050786,0.798262697
24,1,1,2,31,4,3.910647323,0.977661831
24,1,1,2,32,2,2.230688153,1.115344077
24,1,1,2,33,2,1.981725464,0.990862732
24,1,1,2,34,3,3.119323126,1.039774375
24,1,1,2,35,4,3.908420518,0.97710513
24,1,1,2,36,4,3.975348951,0.993837238
24,1,1,2,37,2,1.707804737,0.853902369
24,1,1,2,38,3,2.875570995,0.958523665
24,1,1,2,39,2,1.840195438,0.920097719
24,1,1,2,40,2,1.908834882,0.954417441
24,1,1,2,41,3,2.845105503,0.948368501
24,1,1,2,42,3,2.667839589,0.889279863
24,1,1,2,43,3,2.93467902,0.97822634
24,1,1,2,44,4,3.782548957,0.945637239
24,1,1,2,45,4,3.874157332,0.968539333
25,1,2,0,1,3,2.291983797,0.763994599
25,1,2,0,2,3,2.341371272,0.780457091
25,1,2,0,3,2,1.136460555,0.568230278
25,1,2,0,4,3,2.144676462,0.714892154
25,1,2,0,5,3,2.095280863,0.698426954
25,1,2,0,6,2,1.271316962,0.635658481
25,1,2,0,7,2,1.25866119,0.629330595
25,1,2,0,8,3,2.237170739,0.74572358
25,1,2,0,9,4,2.82901921,0.707254803
25,1,2,0,10,2,1.248189332,0.624094666
25,1,2,0,11,2,1.159148212,0.579574106
25,1,2,0,12,4,2.756429611,0.689107403
25,1,2,0,13,4,2.648038518,0.66200963
25,1,2,0,14,4,2.74603021,0.686507553
25,1,2,0,15,4,2.345519762,0.586379941
25,1,2,2,31,4,2.229357475,0.557339369
25,1,2,2,32,2,1.139388356,0.569694178
25,1,2,2,33,4,2.48200428,0.62050107
25,1,2,2,34,3,1.601227925,0.533742642
25,1,2,2,35,2,0.986343015,0.493171508
25,1,2,2,36,3,1.802161952,0.600720651
25,1,2,2,37,3,1.870204094,0.623401365
25,1,2,2,38,3,1.698688409,0.56622947
25,1,2,2,39,3,1.798474321,0.59949144
25,1,2,2,40,4,2.466445346,0.616611337
25,1,2,2,41,2,1.180466631,0.590233316
25,1,2,2,42,2,1.185385242,0.592692621
25,1,2,2,43,4,2.401849249,0.600462312
25,1,2,2,44,2,1.078328802,0.539164401
25,1,2,2,45,4,2.408262719,0.60206568
26,1,1,0,1,2,1.823171897,0.911585949
26,1,1,0,2,4,3.05347878,0.763369695
26,1,1,0,3,4,3.310910383,0.827727596
26,1,1,0,4,4,3.684470573,0.921117643
26,1,1,0,5,4,3.53182705,0.882956763
26,1,1,0,6,2,1.624583654,0.812291827
26,1,1,0,7,4,3.749140483,0.937285121
26,1,1,0,8,2,1.834757719,0.91737886
26,1,1,0,9,3,2.392865276,0.797621759
26,1,1,0,10,3,2.678449389,0.892816463
26,1,1,0,11,3,2.969422169,0.98980739
26,1,1,0,12,2,1.674844593,0.837422297
26,1,1,0,13,2,1.937629786,0.968814893
26,1,1,0,14,3,3.610436001,1.203478667
26,1,1,0,15,3,2.827322198,0.942440733
26,1,1,2,31,3,4.191870445,1.397290148
26,1,1,2,32,2,2.647753405,1.323876703
26,1,1,2,33,3,4.561794548,1.520598183
26,1,1,2,34,3,4.278282493,1.426094164
26,1,1,2,35,2,2.546638592,1.273319296
26,1,1,2,36,2,2.933183785,1.466591893
26,1,1,2,37,3,4.237338113,1.412446038
26,1,1,2,38,3,3.839854004,1.279951335
26,1,1,2,39,4,5.695522097,1.423880524
26,1,1,2,40,2,2.773740962,1.386870481
26,1,1,2,41,4,4.593695768,1.148423942
26,1,1,2,42,4,4.585818811,1.146454703
26,1,1,2,43,4,5.161245794,1.290311449
26,1,1,2,44,2,2.416084137,1.208042069
26,1,1,2,45,4,5.039410955,1.259852739
27,1,1,0,1,3,3.322496977,1.107498992
27,1,1,0,2,4,3.986156421,0.996539105
27,1,1,0,3,3,2.179749803,0.726583268
27,1,1,0,4,4,3.727238002,0.931809501
27,1,1,0,5,4,3.798819538,0.949704885
27,1,1,0,6,3,2.142113987,0.714037996
27,1,1,0,7,2,1.299887815,0.649943908
27,1,1,0,8,4,4.003249926,1.000812482
27,1,1,0,9,2,1.175835786,0.587917893
27,1,1,0,10,2,1.39521044,0.69760522
27,1,1,0,11,4,3.781227273,0.945306818
27,1,1,0,12,3,2.776523536,0.925507845
27,1,1,0,13,3,2.694102158,0.898034053
27,1,1,0,14,2,1.260303903,0.630151952
27,1,1,0,15,2,1.573840619,0.78692031
27,1,1,2,31,2,2.915807982,1.457903991
27,1,1,2,32,2,2.608199863,1.304099932
27,1,1,2,33,4,4.819797162,1.204949291
27,1,1,2,34,3,4.180021933,1.393340644
27,1,1,2,35,4,5.045784389,1.261446097
27,1,1,2,36,3,3.456022729,1.152007576
27,1,1,2,37,4,5.373597078,1.34339927
27,1,1,2,38,4,6.189174244,1.547293561
27,1,1,2,39,3,3.35744548,1.119148493
27,1,1,2,40,3,3.06053585,1.020178617
27,1,1,2,41,2,2.331330159,1.16566508
27,1,1,2,42,3,3.84635266,1.282117553
27,1,1,2,43,4,5.477632393,1.369408098
27,1,1,2,44,2,2.608595946,1.304297973
27,1,1,2,45,2,2.835062718,1.417531359
28,1,2,0,1,4,3.987701482,0.996925371
28,1,2,0,2,2,2.409145078,1.204572539
28,1,2,0,3,2,2.364635428,1.182317714
28,1,2,0,6,3,3.923704425,1.307901475
28,1,2,0,7,4,4.742120783,1.185530196
28,1,2,0,8,3,3.439698382,1.146566127
28,1,2,0,9,3,3.877677281,1.292559094
28,1,2,0,10,2,2.369592194,1.184796097
28,1,2,0,11,3,3.362712758,1.120904253
28,1,2,0,12,4,4.804262331,1.201065583
28,1,2,0,13,3,3.395171703,1.131723901
28,1,2,0,14,4,4.27072911,1.067682278
28,1,2,0,15,4,4.792701874,1.198175469
28,1,2,2,31,4,3.487764675,0.871941169
28,1,2,2,32,4,3.735466724,0.933866681
28,1,2,2,33,3,3.12011883,1.04003961
28,1,2,2,34,4,4.004934087,1.001233522
28,1,2,2,35,4,4.002006444,1.000501611
28,1,2,2,36,4,4.029860171,1.007465043
28,1,2,2,37,3,2.975187474,0.991729158
28,1,2,2,38,3,3.459464937,1.153154979
28,1,2,2,39,2,2.15598023,1.077990115
28,1,2,2,40,3,3.249388638,1.083129546
28,1,2,2,41,3,3.14084024,1.046946747
28,1,2,2,42,2,2.200227873,1.100113937
28,1,2,2,43,2,2.220840462,1.110420231
28,1,2,2,44,2,2.065539689,1.032769845
28,1,2,2,45,2,2.138730207,1.069365104
29,1,1,0,1,4,2.499961548,0.624990387
29,1,1,0,2,3,1.840091396,0.613363799
29,1,1,0,3,2,1.075488483,0.537744242
29,1,1,0,4,4,2.872302016,0.718075504
29,1,1,0,5,3,2.035046329,0.678348776
29,1,1,0,6,4,2.750385311,0.687596328
29,1,1,0,7,2,1.215579302,0.607789651
29,1,1,0,8,3,1.725448931,0.575149644
29,1,1,0,9,3,1.822832144,0.607610715
29,1,1,0,10,2,1.268677405,0.634338703
29,1,1,0,11,3,1.860369681,0.620123227
29,1,1,0,12,2,1.425129707,0.712564854
29,1,1,0,13,2,1.309981466,0.654990733
29,1,1,0,14,4,2.60602224,0.65150556
29,1,1,0,15,4,2.659558636,0.664889659
29,1,1,2,31,4,4.193564169,1.048391042
29,1,1,2,32,2,2.22421184,1.11210592
29,1,1,2,33,2,2.211507957,1.105753979
29,1,1,2,34,4,3.640670053,0.910167513
29,1,1,2,35,3,2.779024758,0.926341586
29,1,1,2,36,3,2.808333638,0.936111213
29,1,1,2,37,3,2.721760586,0.907253529
29,1,1,2,38,4,3.647419209,0.911854802
29,1,1,2,39,2,2.153253645,1.076626823
29,1,1,2,40,2,1.858162285,0.929081143
29,1,1,2,41,3,2.735559457,0.911853152
29,1,1,2,42,3,2.748498182,0.916166061
29,1,1,2,43,4,3.534533328,0.883633332
29,1,1,2,44,4,3.490723962,0.872680991
29,1,1,2,45,2,1.823800106,0.911900053
30,1,2,0,1,4,4.242967412,1.060741853
30,1,2,0,2,2,2.772052222,1.386026111
30,1,2,0,3,2,3.347981457,1.673990729
30,1,2,0,4,2,2.89605831,1.448029155
30,1,2,0,6,4,5.907641802,1.476910451
30,1,2,0,7,2,2.99149149,1.495745745
30,1,2,0,8,3,4.29193463,1.430644877
30,1,2,0,9,3,4.631556625,1.543852208
30,1,2,0,10,4,5.733854543,1.433463636
30,1,2,0,11,4,5.224025092,1.306006273
30,1,2,0,12,4,5.44386888,1.36096722
30,1,2,0,13,3,4.579294424,1.526431475
30,1,2,0,14,3,4.157262668,1.385754223
30,1,2,0,15,3,3.643973942,1.214657981
30,1,2,2,31,4,4.325177902,1.081294476
30,1,2,2,32,4,4.823852694,1.205963174
30,1,2,2,33,4,4.368737308,1.092184327
30,1,2,2,34,2,2.856959041,1.428479521
30,1,2,2,35,2,2.934968435,1.467484218
30,1,2,2,36,4,4.634763755,1.158690939
30,1,2,2,37,2,3.016386876,1.508193438
30,1,2,2,38,2,2.906762406,1.453381203
30,1,2,2,39,3,3.56370844,1.187902813
30,1,2,2,40,3,4.001183203,1.333727734
30,1,2,2,41,2,2.979120678,1.489560339
30,1,2,2,42,4,4.524228522,1.131057131
30,1,2,2,43,3,3.768966736,1.256322245
30,1,2,2,44,3,4.251591915,1.417197305
30,1,2,2,45,3,4.191105786,1.397035262
31,1,1,0,1,4,3.338470596,0.834617649
31,1,1,0,2,2,1.669334582,0.834667291
31,1,1,0,3,2,1.484906319,0.74245316
31,1,1,0,4,4,3.927370908,0.981842727
31,1,1,0,5,3,2.430808389,0.810269463
31,1,1,0,6,3,2.535693452,0.845231151
31,1,1,0,7,4,3.479126485,0.869781621
31,1,1,0,8,2,1.681399352,0.840699676
31,1,1,0,9,2,1.565239089,0.782619545
31,1,1,0,10,4,3.760099448,0.940024862
31,1,1,0,11,4,3.465743033,0.866435758
31,1,1,0,12,2,1.735860705,0.867930353
31,1,1,0,13,3,2.622754545,0.874251515
31,1,1,0,14,3,2.956071158,0.985357053
31,1,1,0,15,3,2.390650471,0.79688349
31,1,1,2,31,4,3.86378306,0.965945765
31,1,1,2,32,3,2.938608222,0.979536074
31,1,1,2,33,3,2.70310539,0.90103513
31,1,1,2,34,4,3.92998624,0.98249656
31,1,1,2,35,3,2.843337689,0.94777923
31,1,1,2,36,3,2.613462068,0.871154023
31,1,1,2,37,2,1.919638163,0.959819082
31,1,1,2,38,4,3.929705029,0.982426257
31,1,1,2,39,3,2.736404994,0.912134998
31,1,1,2,40,2,1.990887579,0.99544379
31,1,1,2,41,2,2.164415833,1.082207917
31,1,1,2,42,2,2.396594907,1.198297454
31,1,1,2,43,2,2.181154398,1.090577199
31,1,1,2,44,4,3.780452838,0.94511321
31,1,1,2,45,4,4.295967838,1.07399196
32,1,1,0,1,3,2.093319677,0.697773226
32,1,1,0,2,2,1.290234983,0.645117492
32,1,1,0,3,2,1.836696857,0.918348429
32,1,1,0,4,2,1.536403643,0.768201822
32,1,1,0,5,2,1.634215557,0.817107779
32,1,1,0,6,4,3.156226974,0.789056744
32,1,1,0,7,4,3.388497364,0.847124341
32,1,1,0,8,3,2.434179303,0.811393101
32,1,1,0,9,3,2.169729793,0.723243264
32,1,1,0,10,2,1.489503143,0.744751572
32,1,1,0,11,3,2.959030696,0.986343565
32,1,1,0,12,3,2.527121969,0.84237399
32,1,1,0,13,4,3.578887385,0.894721846
32,1,1,0,14,4,3.661396913,0.915349228
32,1,1,0,15,4,3.635764913,0.908941228
32,1,1,2,31,3,4.767003228,1.589001076
32,1,1,2,32,2,3.171966161,1.585983081
32,1,1,2,33,4,5.559752515,1.389938129
32,1,1,2,34,2,2.835296223,1.417648112
32,1,1,2,35,3,4.105982548,1.368660849
32,1,1,2,36,2,2.737475829,1.368737915
32,1,1,2,37,3,4.629034879,1.543011626
32,1,1,2,38,4,5.494506866,1.373626717
32,1,1,2,39,4,5.306169193,1.326542298
32,1,1,2,40,4,5.506029716,1.376507429
32,1,1,2,41,2,2.819231937,1.409615969
32,1,1,2,42,2,3.217035908,1.608517954
32,1,1,2,45,4,5.972488303,1.493122076
33,1,2,0,2,2,1.544365128,0.772182564
33,1,2,0,3,2,1.725203515,0.862601758
33,1,2,0,4,2,2.007393214,1.003696607
33,1,2,0,5,2,2.14600944,1.07300472
33,1,2,0,6,3,3.7126599,1.2375533
33,1,2,0,7,3,3.387496595,1.129165532
33,1,2,0,8,2,1.708657399,0.8543287
33,1,2,0,9,4,4.208801893,1.052200473
33,1,2,0,10,3,3.027970147,1.009323382
33,1,2,0,11,3,3.011961989,1.00398733
33,1,2,0,12,4,4.100297626,1.025074407
33,1,2,0,13,4,4.361451832,1.090362958
33,1,2,0,14,4,4.42233959,1.105584898
33,1,2,0,15,4,4.412673472,1.103168368
33,1,2,2,31,4,3.102891442,0.775722861
33,1,2,2,32,4,3.602649594,0.900662399
33,1,2,2,33,2,1.558184265,0.779092133
33,1,2,2,34,4,3.549821177,0.887455294
33,1,2,2,35,4,2.778436193,0.694609048
33,1,2,2,36,2,1.555706453,0.777853227
33,1,2,2,37,3,2.498952929,0.83298431
33,1,2,2,38,2,1.702996725,0.851498363
33,1,2,2,39,2,1.607226883,0.803613442
33,1,2,2,40,3,2.411056514,0.803685505
33,1,2,2,41,2,1.690267852,0.845133926
33,1,2,2,42,4,3.143011924,0.785752981
33,1,2,2,43,3,2.663211712,0.887737237
33,1,2,2,44,3,2.378261397,0.792753799
33,1,2,2,45,3,2.94241136,0.980803787
34,1,2,0,1,3,2.0057242,0.668574733
34,1,2,0,2,3,2.763265153,0.921088384
34,1,2,0,3,2,1.29000134,0.64500067
34,1,2,0,4,4,3.340537231,0.835134308
34,1,2,0,5,4,3.274050601,0.81851265
34,1,2,0,6,2,1.575713681,0.787856841
34,1,2,0,7,2,1.857767797,0.928883899
34,1,2,0,8,4,3.48413152,0.87103288
34,1,2,0,9,3,2.429568191,0.809856064
34,1,2,0,10,4,3.257232819,0.814308205
34,1,2,0,11,2,1.624250976,0.812125488
34,1,2,0,12,3,2.582122281,0.860707427
34,1,2,0,13,3,2.641901561,0.880633854
34,1,2,0,14,2,1.594020992,0.797010496
34,1,2,0,15,4,3.823067809,0.955766952
34,1,2,2,31,3,1.821166016,0.607055339
34,1,2,2,32,4,3.145577061,0.786394265
34,1,2,2,33,2,1.894727457,0.947363729
34,1,2,2,34,2,1.764548817,0.882274409
34,1,2,2,35,2,1.663610714,0.831805357
34,1,2,2,36,3,2.852114029,0.950704676
34,1,2,2,37,2,1.36428375,0.682141875
34,1,2,2,38,2,1.82358335,0.911791675
34,1,2,2,39,4,3.537810847,0.884452712
34,1,2,2,40,4,3.2651488,0.8162872
34,1,2,2,41,3,2.578692984,0.859564328
34,1,2,2,42,4,3.549525986,0.887381497
34,1,2,2,43,4,4.152725618,1.038181405
34,1,2,2,44,3,2.734481344,0.911493781
34,1,2,2,45,3,2.642943764,0.880981255
35,1,2,0,1,4,2.992225474,0.748056369
35,1,2,0,2,3,1.699064432,0.566354811
35,1,2,0,3,4,2.494112495,0.623528124
35,1,2,0,6,3,1.830005559,0.610001853
35,1,2,0,7,2,1.413147598,0.706573799
35,1,2,0,8,2,1.561375821,0.780687911
35,1,2,0,9,3,2.410957335,0.803652445
35,1,2,0,10,3,2.098138873,0.699379624
35,1,2,0,11,4,2.944068273,0.736017068
35,1,2,0,12,4,2.841723838,0.71043096
35,1,2,0,13,2,1.505340088,0.752670044
35,1,2,0,14,2,1.677607119,0.83880356
35,1,2,0,15,2,1.680818138,0.840409069
35,1,2,2,31,3,1.93880721,0.64626907
35,1,2,2,32,4,2.483686714,0.620921679
35,1,2,2,33,3,1.94912895,0.64970965
35,1,2,2,34,4,2.71726855,0.679317138
35,1,2,2,35,2,1.280303442,0.640151721
35,1,2,2,36,2,1.708044237,0.854022119
35,1,2,2,37,2,1.444610439,0.72230522
35,1,2,2,38,2,1.629038306,0.814519153
35,1,2,2,39,3,2.200050387,0.733350129
35,1,2,2,40,2,1.461365102,0.730682551
35,1,2,2,41,4,2.78113232,0.69528308
35,1,2,2,42,4,3.009747885,0.752436971
35,1,2,2,43,4,2.808882833,0.702220708
35,1,2,2,44,3,2.137632983,0.712544328
35,1,2,2,45,3,2.045435764,0.681811921
36,1,1,0,1,4,3.252887276,0.813221819
36,1,1,0,2,4,3.398074927,0.849518732
36,1,1,0,3,4,3.379008033,0.844752008
36,1,1,0,4,4,3.657259254,0.914314814
36,1,1,0,5,3,2.399300842,0.799766947
36,1,1,0,6,3,2.569893853,0.856631284
36,1,1,0,7,2,1.50494403,0.752472015
36,1,1,0,8,3,2.464308222,0.821436074
36,1,1,0,9,4,3.343769513,0.835942378
36,1,1,0,10,3,2.244757068,0.748252356
36,1,1,0,11,2,1.57315816,0.78657908
36,1,1,0,12,2,1.554386018,0.777193009
36,1,1,0,13,3,2.85365827,0.951219423
36,1,1,0,14,2,1.807223109,0.903611555
36,1,1,0,15,2,1.791442901,0.895721451
36,1,1,2,31,3,3.618633769,1.206211256
36,1,1,2,32,3,3.650378826,1.216792942
36,1,1,2,33,4,4.404780005,1.101195001
36,1,1,2,34,2,2.124384685,1.062192343
36,1,1,2,35,2,2.354139086,1.177069543
36,1,1,2,36,3,3.309909499,1.103303166
36,1,1,2,37,3,2.894941988,0.964980663
36,1,1,2,38,4,4.173762367,1.043440592
36,1,1,2,39,2,1.90167687,0.950838435
36,1,1,2,40,4,3.742526576,0.935631644
36,1,1,2,41,2,1.954108764,0.977054382
36,1,1,2,42,4,3.928364878,0.98209122
36,1,1,2,43,3,3.027204871,1.00906829
36,1,1,2,44,2,1.77606923,0.888034615
36,1,1,2,45,4,4.050116425,1.012529106
37,1,2,0,1,2,1.778103024,0.889051512
37,1,2,0,2,3,2.852919051,0.950973017
37,1,2,0,3,3,3.193861791,1.064620597
37,1,2,0,4,4,3.94652837,0.986632093
37,1,2,0,5,3,2.831483909,0.94382797
37,1,2,0,6,4,3.631269822,0.907817456
37,1,2,0,7,2,1.812812185,0.906406093
37,1,2,0,8,4,3.650575679,0.91264392
37,1,2,0,9,3,2.715383733,0.905127911
37,1,2,0,10,3,2.818526766,0.939508922
37,1,2,0,11,2,1.743991317,0.871995659
37,1,2,0,12,2,1.74654886,0.87327443
37,1,2,0,13,2,1.871912899,0.93595645
37,1,2,0,14,4,4.045293273,1.011323318
37,1,2,0,15,4,3.986771293,0.996692823
37,1,2,2,31,3,2.556445777,0.852148592
37,1,2,2,32,4,3.307515781,0.826878945
37,1,2,2,33,4,3.576615107,0.894153777
37,1,2,2,34,4,3.469018406,0.867254602
37,1,2,2,35,2,1.780066649,0.890033325
37,1,2,2,36,2,1.946741845,0.973370923
37,1,2,2,37,3,2.67540693,0.89180231
37,1,2,2,38,4,3.751246843,0.937811711
37,1,2,2,39,4,3.41446336,0.85361584
37,1,2,2,40,2,1.995331572,0.997665786
37,1,2,2,41,2,1.820177959,0.91008898
37,1,2,2,42,2,1.879124408,0.939562204
37,1,2,2,43,3,2.828151012,0.942717004
37,1,2,2,44,3,2.802014544,0.934004848
37,1,2,2,45,3,2.86471063,0.954903543
38,1,1,0,1,3,3.149765556,1.049921852
38,1,1,0,2,4,4.219373673,1.054843418
38,1,1,0,3,4,3.858617654,0.964654414
38,1,1,0,4,3,3.035160336,1.011720112
38,1,1,0,5,3,3.170501553,1.056833851
38,1,1,0,6,2,1.879300862,0.939650431
38,1,1,0,7,3,3.032675362,1.010891787
38,1,1,0,8,2,1.713380013,0.856690007
38,1,1,0,9,3,2.929619813,0.976539938
38,1,1,0,10,2,1.9929541,0.99647705
38,1,1,0,11,2,2.029341548,1.014670774
38,1,1,0,12,4,5.260963231,1.315240808
38,1,1,0,13,2,2.037127826,1.018563913
38,1,1,0,14,4,5.037490747,1.259372687
38,1,1,0,15,4,4.835441533,1.208860383
38,1,1,2,31,4,5.436334192,1.359083548
38,1,1,2,32,4,5.343534199,1.33588355
38,1,1,2,33,3,3.804051123,1.268017041
38,1,1,2,34,3,3.364800351,1.121600117
38,1,1,2,35,4,5.280850972,1.320212743
38,1,1,2,36,2,2.418474902,1.209237451
38,1,1,2,37,4,5.165658112,1.291414528
38,1,1,2,38,2,2.821230056,1.410615028
38,1,1,2,39,2,2.816768924,1.408384462
38,1,1,2,40,3,3.65244819,1.21748273
38,1,1,2,41,3,3.781779456,1.260593152
38,1,1,2,42,2,2.639035381,1.319517691
38,1,1,2,43,4,6.045799057,1.511449764
38,1,1,2,44,2,2.551011094,1.275505547
38,1,1,2,45,3,4.316701544,1.438900515
39,1,1,0,1,3,2.832463724,0.944154575
39,1,1,0,2,2,1.91294765,0.956473825
39,1,1,0,3,4,3.752496268,0.938124067
39,1,1,0,4,4,2.945707325,0.736426831
39,1,1,0,5,2,1.950296199,0.9751481
39,1,1,0,6,2,1.968226299,0.98411315
39,1,1,0,7,3,2.839427138,0.946475713
39,1,1,0,8,3,2.732350817,0.910783606
39,1,1,0,9,3,2.704516814,0.901505605
39,1,1,0,10,2,1.906729524,0.953364762
39,1,1,0,11,3,2.909490666,0.969830222
39,1,1,0,12,4,3.945107795,0.986276949
39,1,1,0,13,2,2.067447204,1.033723602
39,1,1,0,14,4,3.862162533,0.965540633
39,1,1,0,15,4,3.794326886,0.948581722
39,1,1,2,31,3,3.572885817,1.190961939
39,1,1,2,32,4,3.843303152,0.960825788
39,1,1,2,33,2,2.440056427,1.220028214
39,1,1,2,34,4,3.936942257,0.984235564
39,1,1,2,35,2,2.561785189,1.280892595
39,1,1,2,36,4,4.137476585,1.034369146
39,1,1,2,37,3,2.947414748,0.982471583
39,1,1,2,38,3,3.206664014,1.068888005
39,1,1,2,39,2,2.193891728,1.096945864
39,1,1,2,40,3,3.148608248,1.049536083
39,1,1,2,41,3,3.256150576,1.085383525
39,1,1,2,42,2,2.291971972,1.145985986
39,1,1,2,43,4,4.24899677,1.062249193
39,1,1,2,44,4,3.938603046,0.984650762
39,1,1,2,45,2,2.484845134,1.242422567
40,1,2,0,1,3,2.180597655,0.726865885
40,1,2,0,2,2,1.403620222,0.701810111
40,1,2,0,3,2,1.692556633,0.846278317
40,1,2,0,4,4,3.186758753,0.796689688
40,1,2,0,5,2,1.760377246,0.880188623
40,1,2,0,6,3,2.355506574,0.785168858
40,1,2,0,7,4,3.336506829,0.834126707
40,1,2,0,8,3,2.300638431,0.766879477
40,1,2,0,9,4,3.09131266,0.772828165
40,1,2,0,10,2,1.428236215,0.714118108
40,1,2,0,11,4,3.473460741,0.868365185
40,1,2,0,12,4,3.442239492,0.860559873
40,1,2,0,13,2,1.427272844,0.713636422
40,1,2,0,14,3,2.281121488,0.760373829
40,1,2,0,15,3,2.19449263,0.731497543
40,1,2,2,31,2,1.684371967,0.842185984
40,1,2,2,32,2,1.508938921,0.754469461
40,1,2,2,33,4,2.461503543,0.615375886
40,1,2,2,34,2,1.765904397,0.882952199
40,1,2,2,35,4,2.875198649,0.718799662
40,1,2,2,36,4,2.755768756,0.688942189
40,1,2,2,37,3,2.05932967,0.686443223
40,1,2,2,38,3,1.956923195,0.652307732
40,1,2,2,39,2,1.236349675,0.618174838
40,1,2,2,40,3,1.983741018,0.661247006
40,1,2,2,41,3,2.131916943,0.710638981
40,1,2,2,42,3,1.944983732,0.648327911
40,1,2,2,43,4,3.059823432,0.764955858
40,1,2,2,44,2,1.322035412,0.661017706
40,1,2,2,45,4,2.993111738,0.748277935
42,0,0,0,1,4,3.57925567,0.894813918
42,0,0,0,2,2,1.979934609,0.989967305
42,0,0,0,3,2,2.097974041,1.048987021
42,0,0,0,4,2,2.47723876,1.23861938
42,0,0,0,5,3,3.318302978,1.106100993
42,0,0,0,6,4,4.833213289,1.208303322
42,0,0,0,7,4,5.176279899,1.294069975
42,0,0,0,8,2,2.333163671,1.166581836
42,0,0,0,9,4,4.922601496,1.230650374
42,0,0,0,10,4,4.752128963,1.188032241
42,0,0,0,11,2,1.90320688,0.95160344
42,0,0,0,12,3,3.87990989,1.293303297
